product_group_descr,product_module_descr,rating_avg,rating_normalized
"HARDWARE, TOOLS",HARDWARE-TOOLS,4.234653465,0.347946733
"HARDWARE, TOOLS",PAINT,4.234653465,0.347946733
"HARDWARE, TOOLS",PAINTING AIDS,4.234653465,0.347946733
"HARDWARE, TOOLS",VARNISH & SHELLAC,4.234653465,0.347946733
"HARDWARE, TOOLS",HOUSEHOLD STORAGE BAGS,4.234653465,0.347946733
"HARDWARE, TOOLS",PLUMBING ACCESSORIES,4.234653465,0.347946733
"HOUSEWARES, APPLIANCES",HOUSEHOLD APPLIANCES,5.735849057,0.755759456
"HOUSEWARES, APPLIANCES",HEATER APPLIANCE,5.735849057,0.755759456
"HOUSEWARES, APPLIANCES",HUMIDIFIER AND VAPORIZER APPLIANCE,5.735849057,0.755759456
"HOUSEWARES, APPLIANCES",FAN AND CEILING FAN APPLIANCE,5.735849057,0.755759456
"HOUSEWARES, APPLIANCES",AIR PURIFIER CONDITIONER FURNACE FILTER,5.735849057,0.755759456
"HOUSEWARES, APPLIANCES",AIR CONDITIONER APPLIANCE,5.735849057,0.755759456
"HOUSEWARES, APPLIANCES",AIR PURIFIER AND CLEANER APPLIANCE,5.735849057,0.755759456
"HOSIERY, SOCKS",HOSIERY,5.065843621,0.573746703
"HOSIERY, SOCKS",SOCKS,5.065843621,0.573746703
HOUSEHOLD CLEANERS,AMMONIA,4.187128713,0.335036224
HOUSEHOLD CLEANERS,DISINFECTANTS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,CLEANERS - DISINFECTANTS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,TOILET BOWL - CLEANERS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,CLEANERS-SEPTIC TANK,4.187128713,0.335036224
HOUSEHOLD CLEANERS,RUST REMOVERS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,ABRASIVE CLEANSERS-POWDERED,4.187128713,0.335036224
HOUSEHOLD CLEANERS,ABRASIVE CLEANSERS-LIQUID,4.187128713,0.335036224
HOUSEHOLD CLEANERS,CLEANERS - WINDOW,4.187128713,0.335036224
HOUSEHOLD CLEANERS,CLEANERS-METAL,4.187128713,0.335036224
HOUSEHOLD CLEANERS,CLEANERS-PASTE & JELLY,4.187128713,0.335036224
HOUSEHOLD CLEANERS,CLEANERS-HUMIDIFIERS/VAPORIZERS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,OVEN CLEANERS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,CLEANERS - NON-DISINFECTANT,4.187128713,0.335036224
HOUSEHOLD CLEANERS,CLEANERS - POWDERS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,CLEANERS - BATHROOM,4.187128713,0.335036224
HOUSEHOLD CLEANERS,UPHOLSTERY CLEANERS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,RUG CLEANERS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,FLOOR CARE-CLEANERS,4.187128713,0.335036224
HOUSEHOLD CLEANERS,POOL AND SPA CHEMICALS AND TREATMENT,4.187128713,0.335036224
HOUSEHOLD SUPPLIES,BATHROOM ACCESSORY,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,RBC HOME AND OUTDOOR WEATHER SUPPLY,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,LAUNDRY BAR SOAP,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,WATER SOFTENERS & CONDITIONERS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,SALT-WATER SOFTENING,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,DRAIN PIPE OPENERS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,SCOURING PADS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,STEEL WOOL,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,POLISHES,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,SPONGES AND SQUEEGEES - HOUSEHOLD,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,FURNITURE POLISH,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,FLOOR CARE - WAXES,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,WAX REMOVER,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,VACUUM CLEANER BAGS & ACCESSORIES,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,SHELF PAPER & WALL COVERINGS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,TOOTHPICKS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,HOUSEHOLD OIL,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,BRUSHES-KITCHEN & SCRUB,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,BRUSHES-BATHROOM,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,BRUSHES - MISCELLANEOUS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,BATHROOM ACCESSORIES,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,THERMOMETERS-HOUSEHOLD/OUTDOOR,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,HOUSEHOLD AREA ALLERGEN CONTROL,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,WATER FILTRATION STORAGE CONTAINER,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,MOTH PREVENTATIVES,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,MILDEW REMOVERS & PREVENTATIVES,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,CLOTH-POLISHING/CLEANING,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,BROOMS/ MOPS & WAX APPLICATORS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,DUSTPANS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,FEATHER DUSTERS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,WATER CONDITIONERS FILTERS AND UNITS,4.203960396,0.339608696
HOUSEHOLD SUPPLIES,STRING & ROPE,4.203960396,0.339608696
COOKIES,ICE CREAM CONES & CUPS,4.720930233,0.480048008
"ICE CREAM, NOVELTIES",PERISHABLE NOVELTY,4.720930233,0.480048008
"ICE CREAM, NOVELTIES",PERISHABLE ICE CREAM - BULK,4.720930233,0.480048008
"ICE CREAM, NOVELTIES",YOGURT - FROZEN,4.720930233,0.480048008
"ICE CREAM, NOVELTIES",ICE CREAM - BULK,4.720930233,0.480048008
"ICE CREAM, NOVELTIES",ICE MILK AND SHERBET,4.720930233,0.480048008
"ICE CREAM, NOVELTIES",FROZEN NOVELTIES,4.720930233,0.480048008
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - ANT -TRAPS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - ROACH - TRAPS & MOTELS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - HOUSE & GARDEN - AEROSOL,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - FLEA & TICK - AEROSOL,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - FLEA & TICK - FOGGER,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - MISCELLANEOUS FLY PRODUCTS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - MISCELLANEOUS ROACH PRODUCTS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,PESTICIDES - TOMATO & VEGETABLE,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-FLYING INSECT-AEROSOL,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-FLYING/CRAWLING INSECT-STRIP SOLID,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-FLYING INSECT-LIQUID,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-ANT & ROACH-REGULAR AEROSOL,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-ANT & ROACH-PROFESSIONAL-AEROSOL,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-ANT & ROACH-CRACK & CREVICE-SPRAY,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-ANT & ROACH-LIQUID,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - ANT & ROACH - OTHER CONTINUOUS PRODUCTS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,PESTICIDES - REMAINING,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-ANT & ROACH-POWDER,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-INDOOR FOGGER,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - HOUSE &/OR GARDEN - OTHER FORMS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - FLEA & TICK - LIQUID,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-OUTDOOR FOGGER,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE - REMAINING MISCELLANEOUS PRODUCTS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-WASP & HORNET,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECTICIDE-CONTAINER & SPRAYER,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,SNAIL & SLUG KILLERS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,INSECT REPELLENTS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,MOUSE & RAT & MOLE TRAPS,3.454455446,0.135999215
INSECTICDS/PESTICDS/RODENTICDS,RODENTICIDES,3.454455446,0.135999215
"JAMS, JELLIES, SPREADS",GARLIC SPREADS,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",JAMS,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",JELLY,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",MARMALADE,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",PRESERVES,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",BUTTER-FRUIT & HONEY,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",HONEY,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",PEANUT BUTTER,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",FRUIT SPREADS,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",PERISHABLE HONEY,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",PERISHABLE JAM AND JELLY AND PRESERVES,4.281188119,0.360588272
"JAMS, JELLIES, SPREADS",PERISHABLE PEANUT BUTTER OTHER NUT BTR,4.281188119,0.360588272
CARBONATED BEVERAGES,REFERENCE CARD FOUNTAIN BEVERAGE,4.357425743,0.38129888
CARBONATED BEVERAGES,SOFT DRINKS - CARBONATED,4.357425743,0.38129888
CARBONATED BEVERAGES,SOFT DRINKS - LOW CALORIE,4.357425743,0.38129888
CARBONATED BEVERAGES,FOUNTAIN BEVERAGE SYRUP,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT DRINKS & JUICES-CRANBERRY,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",CIDER,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE - GRAPEFRUIT - OTHER CONTAINERS,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE - APPLE,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE - GRAPE,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE-GRAPEFRUIT-CANNED,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE - LEMON/LIME,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE-ORANGE-CANNED,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE - PINEAPPLE,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE-PRUNE,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE - ORANGE - OTHER CONTAINER,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT DRINKS-CANNED,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT DRINKS-OTHER CONTAINER,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE-REMAINING,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",FRUIT JUICE-NECTARS,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",CLAM JUICE,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",VEGETABLE JUICE - TOMATO,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",VEGETABLE JUICE AND DRINK REMAINING,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",PERISHABLE JUICE AND DRINK,4.357425743,0.38129888
"JUICE, DRINKS - CANNED, BOTTLED",RBC JUICE AND DRINK,4.357425743,0.38129888
"JUICES, DRINKS-FROZEN",FRUIT JUICE - UNCONCENTRATED - FROZEN,4.357425743,0.38129888
"JUICES, DRINKS-FROZEN",FRUIT JUICE - GRAPEFRUIT - FROZEN,4.357425743,0.38129888
"JUICES, DRINKS-FROZEN",FRUIT JUICE - APPLE - FROZEN,4.357425743,0.38129888
"JUICES, DRINKS-FROZEN",FRUIT JUICE - ORANGE - FROZEN,4.357425743,0.38129888
"JUICES, DRINKS-FROZEN",FRUIT JUICE - GRAPE - FROZEN,4.357425743,0.38129888
"JUICES, DRINKS-FROZEN",FRUIT DRINKS - ORANGE - FROZEN,4.357425743,0.38129888
"JUICES, DRINKS-FROZEN",FRUIT DRINKS & MIXES - FROZEN,4.357425743,0.38129888
"JUICES, DRINKS-FROZEN",FRUIT JUICE - REMAINING - FROZEN,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,FRUIT PUNCH BASES & SYRUPS,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,BREAKFAST DRINKS - POWDERED,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,REMAINING DRINKS & SHAKES-NON REFRIGERATED,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,SOFT DRINKS - POWDERED,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,ICE POPS - UNFROZEN,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,COCKTAIL PRODUCTS-BITTERS & HEADS,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,COCKTAIL MIXES-LIQUID,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,COCKTAIL MIXES-DRY,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,WATER-BOTTLED,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,PERISHABLE SOFT DRINK AND WATER,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,PERISHABLE COCKTAIL MIX AND PRODUCT,4.357425743,0.38129888
SOFT DRINKS-NON-CARBONATED,RBC SOFT DRINK AND WATER,4.357425743,0.38129888
"HOUSEWARES, APPLIANCES",RBC BLENDER APPIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",RBC BREADMAKER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",RBC CAN OPENER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",RBC ELECTRIC KNIFE AND PEELER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",RBC FOOD PROCESSOR AND GRINDER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",RBC FRYER SKILLET WOK APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",RBC GRIDDLE GRILL WAFFLE IRON APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",RBC POPCORN POPPER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",RBC TOASTER AND TOASTER OVEN APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",KITCHEN APPLIANCES,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",BREADMAKER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",TOASTER AND TOASTER OVEN APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",BLENDER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",MIXER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",CAN OPENER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",JUICER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",POPCORN POPPER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",ELECTRIC KNIFE AND PEELER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",FOOD PROCESSOR AND GRINDER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",GRIDDLE GRILL WAFFLE IRON APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",PASTA MAKER APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",FRYER SKILLET WOK APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",COOKER STEAMER AND DEHYDRATOR APPLIANCE,6.081223629,0.849583435
"HOUSEWARES, APPLIANCES",ICE CREAM AND YOGURT MAKER APPLIANCE,6.081223629,0.849583435
KITCHEN GADGETS,RBC KITCHEN CUTLERY AND FLATWARE,5.750775595,0.759814378
KITCHEN GADGETS,KITCHEN CUTLERY AND FLATWARE,5.750775595,0.759814378
KITCHEN GADGETS,FOOD STORAGE CONTAINERS,4.718487395,0.47938439
KITCHEN GADGETS,BEVERAGE STORAGE CONTAINER,4.718487395,0.47938439
KITCHEN GADGETS,DISHWASHING ACCESSORY PRODUCT,5.193679918,0.608474536
KITCHEN GADGETS,KITCHEN ACCESSORY PRODUCT,5.193679918,0.608474536
KITCHEN GADGETS,KITCHEN UTENSIL AND GADGET,5.193679918,0.608474536
KITCHEN GADGETS,MEASURE MIXING UTENSIL AND CONTAINER,5.193679918,0.608474536
KITCHEN GADGETS,BARTENDING ACCESSORIES,5.193679918,0.608474536
KITCHEN GADGETS,DISHWASHING ACCESSORIES,5.193679918,0.608474536
KITCHEN GADGETS,COOKING UTENSILS,5.193679918,0.608474536
KITCHEN GADGETS,MEASURING/MIXING CUPS & BOWLS,5.193679918,0.608474536
LAUNDRY SUPPLIES,LAUNDRY TREATMENT AIDS,4.28019802,0.360319303
LAUNDRY SUPPLIES,DETERGENT BOOSTERS,4.28019802,0.360319303
LAUNDRY SUPPLIES,FABRIC WASHES - SPECIAL,4.28019802,0.360319303
LAUNDRY SUPPLIES,FABRIC SOFTENERS-LIQUID,4.28019802,0.360319303
LAUNDRY SUPPLIES,FABRIC SOFTENERS-AEROSOL,4.28019802,0.360319303
LAUNDRY SUPPLIES,FABRIC SOFTENERS-DRY,4.28019802,0.360319303
LAUNDRY SUPPLIES,FABRIC FINISHERS,4.28019802,0.360319303
LAUNDRY SUPPLIES,FABRIC PROTECTORS,4.28019802,0.360319303
LAUNDRY SUPPLIES,BLEACH - DRY,4.28019802,0.360319303
LAUNDRY SUPPLIES,BORATEEM,4.28019802,0.360319303
LAUNDRY SUPPLIES,BLEACH - LIQUID/GEL,4.28019802,0.360319303
LAUNDRY SUPPLIES,BLUINGS,4.28019802,0.360319303
LAUNDRY SUPPLIES,STARCH - AEROSOL & SPRAY,4.28019802,0.360319303
LAUNDRY SUPPLIES,STARCH - DRY,4.28019802,0.360319303
LAUNDRY SUPPLIES,STARCH - LIQUID,4.28019802,0.360319303
LAUNDRY SUPPLIES,GREASE RELIEF,4.28019802,0.360319303
LAUNDRY SUPPLIES,SPOT & STAIN REMOVERS,4.28019802,0.360319303
LAUNDRY SUPPLIES,DYE AND DYE REMOVER,4.28019802,0.360319303
LAUNDRY SUPPLIES,LAUNDRY & IRONING ACCESSORIES,4.28019802,0.360319303
LAUNDRY SUPPLIES,LAUNDRY BASKETS & HAMPERS,4.28019802,0.360319303
LAUNDRY SUPPLIES,CLOTHESPINS,4.28019802,0.360319303
"LIGHT BULBS, ELECTRIC GOODS",FLASHLIGHT BULBS,4.225742574,0.345526012
"LIGHT BULBS, ELECTRIC GOODS",LAMPS - INCANDESCENT,4.225742574,0.345526012
"LIGHT BULBS, ELECTRIC GOODS",LAMPS - REMAINING,4.225742574,0.345526012
LIQUOR,BOURBON-STRAIGHT/BONDED,6.22010582,0.88731198
LIQUOR,BOURBON-BLENDED,6.22010582,0.88731198
LIQUOR,CANADIAN WHISKEY,6.22010582,0.88731198
LIQUOR,IRISH WHISKEY,6.22010582,0.88731198
LIQUOR,REMAINING WHISKEY,6.22010582,0.88731198
LIQUOR,SCOTCH,6.22010582,0.88731198
LIQUOR,GIN,6.22010582,0.88731198
LIQUOR,VODKA,6.22010582,0.88731198
LIQUOR,RUM,6.22010582,0.88731198
LIQUOR,TEQUILA,6.22010582,0.88731198
LIQUOR,BRANDY/COGNAC,6.22010582,0.88731198
LIQUOR,CORDIALS & PROPRIETARY LIQUEURS,6.22010582,0.88731198
LIQUOR,ALCOHOLIC COCKTAILS,6.22010582,0.88731198
LIQUOR,COOLERS - REMAINING,6.22010582,0.88731198
LIQUOR,FRUIT AND VEGETABLE IN ALCOHOL,6.22010582,0.88731198
COUGH AND COLD REMEDIES,COUGH DROPS,5.207941484,0.612348813
COUGH AND COLD REMEDIES,THROAT LOZENGES,5.207941484,0.612348813
COUGH AND COLD REMEDIES,COLD REMEDIES - CHILDREN,5.207941484,0.612348813
COUGH AND COLD REMEDIES,NASAL PRODUCT INTERNAL,5.207941484,0.612348813
COUGH AND COLD REMEDIES,COLD REMEDIES - ADULT,5.207941484,0.612348813
COUGH AND COLD REMEDIES,COUGH SYRUPS & TABLETS,5.207941484,0.612348813
COUGH AND COLD REMEDIES,SINUS REMEDIES,5.207941484,0.612348813
COUGH AND COLD REMEDIES,VAPORIZING PRODUCTS,5.207941484,0.612348813
FIRST AID,GERMICIDAL ANTISEPTICS,5.207941484,0.612348813
FIRST AID,FIRST AID - TREATMENTS,5.207941484,0.612348813
FIRST AID,COTTON - SWABS/BALLS/ROLLS/APLCTRS ETC.,5.207941484,0.612348813
FIRST AID,ADHESIVE BANDAGES,5.207941484,0.612348813
FIRST AID,ADHESIVE TAPE,5.207941484,0.612348813
FIRST AID,ADHESIVE BANDAGES - LIQUID - POWDER - PASTE,5.207941484,0.612348813
FIRST AID,FIRST AID - THERMOMETERS,5.207941484,0.612348813
FIRST AID,FIRST AID - ICE AND HEAT PACK,5.207941484,0.612348813
FIRST AID,FIRST AID - HYDROCORTISONES,5.207941484,0.612348813
FIRST AID,FIRST AID - GAUZE - ROLLS,5.207941484,0.612348813
FIRST AID,FIRST AID - GAUZE PADS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,REFERENCE CARD RX,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,BREATHING AIDS EXTERNAL,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,MEDICAL WRAP AND BRACE,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,SEXUAL ENHANCING DEVICE,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,CONTRACEPTIVES-FEMALE,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,CONTRACEPTIVES-MALE,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PREGNANCY TEST KITS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,DAIRY DIGESTIVE AIDS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,TOOTH & GUM ANALGESICS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,ANTACIDS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PAIN REMEDIES - HEADACHE,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,LAXATIVES,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,DIARRHEA REMEDIES,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,DIURETIC REMEDIES,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,ANALGESIC & CHEST RUBS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,LIP REMEDIES - SOLID,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,RECTAL MEDICATION,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,SLEEPING AIDS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,ANTI-SLEEP PRODUCTS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,CONTACT LENS SOLUTION,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,EYE DROPS & LOTIONS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,FOOT PREPARATIONS-ATHLETE'S FOOT,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,INSOLES,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,MEDICATED PRODUCTS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,FOOT PREPARATIONS-REMAINING,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,FOOT COMFORTS PRODUCTS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,BRONCHIAL REMEDIES,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PAIN REMEDIES - URINARY TRACT,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,EAR DROPS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PAIN REMEDIES - PRE MENSTRUAL,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PAIN REMEDIES - CHILDREN'S LIQUID,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PAIN REMEDIES - ALKALIZING EFFERVESCENTS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PAIN REMEDIES - ARTHRITIS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,EYE CARE - REMAINING,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,LIP REMEDIES - REMAINING,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,ADULT-INCONTINENCE,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PETROLEUM JELLY,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,PSORIASIS & ECZEMA TREATMENTS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,JOCK ITCH PRODUCTS,5.207941484,0.612348813
MEDICATIONS/REMEDIES/HEALTH AIDS,MOTION SICKNESS PREVENTATIVES,5.207941484,0.612348813
